local_time,sentiment,sentimentscore,nature,naturescore,text,retweet_count,like_count,reply_count,hashtags
2021-02-10 05:50:27,Negative,0.8238655924797058,Problem,0.7870283722877502,"Eric #Zemmour sur @CNEWS à propos du budget de la France : « EmmanuelMacron a arrêté la catastrophe, la dégringolade, mais en même temps il a altéré la conception stratégique de la France avec son attachement à l’autonomie stratégique européenne » #FAI",103.0,435.0,8.0,fai|zemmour
2021-02-09 21:07:23,Negative,0.7868762612342834,Problem,0.8486521244049072,"Eric #Zemmour sur @CNEWS : « Le grand paradoxe de la décennie 2007-2017, c’est qu’on n’a jamais eu une armée aussi utilisée et une armée aussi dépouillée » #FAI",174.0,807.0,15.0,fai|zemmour
2021-02-09 20:17:59,Negative,0.9122336506843568,Problem,0.8197889924049377,"Eric #Zemmour sur @CNEWS : « Au sein de l’OTAN, on a un allié qui est en train de devenir un ennemi : c’est la Turquie » #FAI",538.0,2127.0,71.0,fai|zemmour
2021-02-09 19:17:14,Negative,0.4263402819633484,Problem,0.7963597178459167,"Eric #Zemmour sur @CNEWS : « On a une armée excellente en hommes et en matériel - le Rafale le Caesar - mais c’est une armée « échantillonnesque ». On a très peu de tout. Pas assez d’hommes, trop peu de matériel, trop peu de munitions, trop peu d’entraînement » #FAI",405.0,1471.0,79.0,fai|zemmour
2021-02-09 17:01:57,Negative,0.8111416697502136,Problem,0.7320456504821777,Eric #Zemmour sur @CNEWS : « Il faut remettre les présidents d’université sous la coupe de ministres qui imposent la suppression de l’idéologie décoloniale » #FAI,288.0,1071.0,29.0,fai|zemmour
2021-02-09 15:06:07,Negative,0.9565093517303468,Problem,0.8463404178619385,"Eric #Zemmour sur @CNEWS : « Les écoles de commerces sont pourries par les théories de la diversité, du genre et de l’inclusif » #FAI",397.0,1728.0,67.0,fai|zemmour
2021-02-09 14:32:57,Negative,0.6876713633537292,Problem,0.8498333096504211,Eric #Zemmour sur @CNEWS : « On présente souvent l’université comme le domaine de la liberté alors que c’est souvent celui du conformisme et de la lâcheté » #FAI,268.0,1209.0,20.0,fai|zemmour
2021-02-09 13:49:43,Negative,0.9181925654411316,Problem,0.8284008502960205,Eric #Zemmour sur @CNEWS : « La moitié des étudiants n’ont pas leur place dans une université digne de ce nom. Ils ne devraient pas avoir leur bac ! » #FAI,587.0,2957.0,191.0,fai|zemmour
2021-02-09 12:20:03,Negative,0.6406885385513306,Problem,0.827806830406189,"Eric #Zemmour sur @CNEWS : « En Asie personne n’étudie l’idéologie décoloniale et les théories du genre. Ceux quoi sont les meilleurs au classement PISA, les Asiatiques, ne connaissent pas tout cela » #FAI",384.0,1510.0,51.0,fai|zemmour
2021-02-08 20:48:44,Negative,0.919681966304779,Problem,0.8383514881134033,Eric #Zemmour sur @CNEWS : « L’écriture inclusive est une machine de guerre conçue pour détruire l’écriture traditionnelle qui serait le fruit d’une culture patriarcale » #FAI,685.0,2675.0,71.0,fai|zemmour
2021-02-08 20:10:22,Negative,0.9467416405677797,Problem,0.8438153266906738,Eric #Zemmour sur @CNEWS : « Vous mélangez l’idéologie décoloniale et l’idéologie du genre… et l’homme hétérosexuel patriarcal blanc devient un coupable éternel » #FAI,342.0,1332.0,35.0,fai|zemmour
2021-02-08 19:09:26,Negative,0.938999354839325,Problem,0.8368321657180786,Eric #Zemmour sur @CNEWS : « L’idéologie décoloniale permet de détruire l’histoire de France résumée à une infamie coloniale éternelle (…) Toute l’histoire de France et le présent est revu au travers de l’histoire de la colonisation » #FAI,415.0,1603.0,55.0,fai|zemmour
2021-02-07 19:31:53,Neutral,0.8229103088378906,Other,0.9359952807426453,"Au cas où vous l'auriez raté, le Face-à-face avec @CBeaune est disponible en ligne, ici : https://www.cnews.fr/emission/2021-02-06/face-face-du-05022021-1043889",93.0,483.0,54.0,
2021-02-06 14:41:15,Negative,0.434461385011673,Problem,0.8280766606330872,"On va continuer de croire que la laïcité est le sujet et la solution alors que la question posée est celle de l’assimilation... A lire ici  ⤵️
https://www.lefigaro.fr/vox/politique/eric-zemmour-separatisme-ce-projet-de-loi-qui-refuse-de-considerer-la-realite-20210205?utm_source=app&utm_medium=sms&utm_campaign=fr.playsoft.lefigarov3",230.0,865.0,42.0,
2021-02-06 11:23:00,Negative,0.7851104736328125,Problem,0.8492076992988586,"Eric #Zemmour sur @CNEWS : « On a conduit une société des individus ou plus rien au-dessus ne compte, ni Dieu ni la Patrie. Par conséquent, l’individu roi est totalement angoissé par sa petite existence » #FAI",448.0,1937.0,63.0,fai|zemmour
2021-02-06 10:35:00,Negative,0.3775685429573059,Problem,0.8306106925010681,"Eric #Zemmour sur @CNEWS : « Les « Journées mondiales » sont des moyens d’agitation et de propagande politique. On fait des journées mondiales pour des causes considérées comme progressistes par les bien-pensants. On ne va pas faire des journées de la France, par exemple » #FAI",164.0,757.0,26.0,fai|zemmour
2021-02-06 10:21:00,Negative,0.3904915452003479,Problem,0.7913286089897156,"Eric #Zemmour sur @CNEWS : « Le féminisme est devenu une telle force idéologique dans la société ! Quand on ose émettre des réserves sur l’idéologique féministe, on est considéré comme un moins-que-rien, comme un quasi-nazi » #FAI",339.0,1728.0,94.0,fai|zemmour
2021-02-06 07:21:00,Negative,0.9111213684082032,Problem,0.807625412940979,Eric #Zemmour sur @CNEWS à propos de la misogynie dans le monde politique : « On ne peut pas vouloir être une personnalité politique et pleurer quand il y a une insulte ou un mot qui dépasse » #FAI,262.0,1427.0,47.0,fai|zemmour
2021-02-05 14:15:27,Neutral,0.6900043487548828,Other,0.7299573421478271,"Vaccins, souveraineté, identité... A ce soir, 19h, sur @CNEWS, pour un nouveau débat, sur l'#Europe, face à @CBeaune, secretaire d'État chargé des affaires européennes 📺 https://twitter.com/ZemmourEric/status/1357694330920701953/photo/1",86.0,443.0,0.0,europe
2021-02-04 23:24:16,Positive,0.5035907030105591,Problem,0.7441980242729187,"#Zemmour sur @CNEWS à propos de sa #relaxe : « J’ai été accusé de négationnisme, c’est-à-dire de nier le génocide des Juifs ! C’était un procès politique et je suis heureux que les juges n’aient pas entendu ce procès que voulaient me faire des associations diverses et variées… »",822.0,3598.0,201.0,relaxe|zemmour
2021-02-04 23:17:19,Negative,0.901842713356018,Problem,0.839231550693512,"Eric #Zemmour sur @CNEWS à propos de la misogynie dans le monde politique : « Si je voulais être ironique, je dirais que le monde politique est trop dur avec les jeunes hommes. La loi sur la parité a empêché beaucoup d’entre eux de faire carrière en politique »",142.0,712.0,24.0,zemmour
2021-02-04 19:17:54,Negative,0.7655419111251831,Problem,0.6302391290664673,Eric #Zemmour sur @CNEWS à propos de @MathildePanot : « Il y a des femmes de droite qui peuvent être insultées et cela ne gêne personne. Mais quand une femme de gauche se fait insulter c’est l’événement le plus important depuis que l’homme a marché sur la Lune » #FAI,968.0,3705.0,147.0,fai|zemmour
2021-02-04 10:44:00,Negative,0.5708435773849487,Problem,0.8133209943771362,"Eric #Zemmour sur @CNEWS à propos du concept de famille monoparentale : « La famille, c’est un père, une mère et des enfants. Pourquoi vouloir faire rentrer des concepts traditionnels dans des faits qui n’ont rien à voir ».",288.0,1232.0,43.0,zemmour
2021-02-04 09:44:00,Positive,0.6531376838684082,Problem,0.7895327210426331,"Eric #Zemmour sur @CNEWS #PMA : « Il y a une alliance entre le lobby gay très puissant dans les milieux de la culture, des médias et du spectacle, et toute une industrie de la procréation qui compte faire beaucoup d’argent » « FAI",360.0,1206.0,38.0,pma|zemmour
2021-02-04 08:43:09,Negative,0.9382357001304626,Solution,0.5443138480186462,"Eric #Zemmour sur @CNEWS #avortement : « La « détresse psychosociale », on peut tout y mettre. Et ça peut justifier un avortement à neuf mois. C’est-à-dire sur un enfant prêt à naître ! » #FAI",542.0,1758.0,145.0,avortement|fai|zemmour
2021-02-03 19:21:51,Negative,0.9153692722320556,Problem,0.8428285717964172,Eric #Zemmour sur @CNEWS #PMA : « Pourquoi une telle précipitation du gouvernement et du ministre de la santé pour faire voter cette loi ? On est en pleine épidémie depuis un an. Je croyais @olivierveran un peu occupé. Et bah non ! » #FAI,616.0,2126.0,54.0,fai|pma|zemmour
2021-02-02 19:13:23,Negative,0.7345226407051086,Problem,0.8477250337600708,"Eric #Zemmour sur @CNEWS : « Le résumé de l’Europe : des intérêts divergents donc une solidarité qui n’existe pas, et une soumission aux Etats-Unis » #FAI",287.0,1180.0,24.0,fai|zemmour
2021-02-02 16:23:07,Negative,0.463668555021286,Problem,0.6307559013366699,"Eric #Zemmour sur @CNEWS #LoiSeparatisme : « Je dis aux musulmans français que s’ils ont un modèle d’assimilation à la française, il n’y a aucun problème » #FAI",200.0,1086.0,50.0,fai|loiseparatisme|zemmour
2021-02-02 16:20:11,Negative,0.8747466802597046,Problem,0.8462538719177246,Eric #Zemmour sur @CNEWS : « Macron a mis un an à comprendre ce qu’on disait depuis un an sur les frontières et sur le confinement. Il sent que l’on est au bord de la rupture du consentement » #FAI,649.0,2576.0,67.0,fai|zemmour
2021-02-02 06:23:24,Neutral,0.4305252134799957,Problem,0.8293794989585876,Eric #Zemmour sur @CNEWS : « Que savez-vous de l’inefficacité de l’hydroxychloroquine ? Est-ce que le confinement de M. Véran a été efficace ? Non. » #FAI,785.0,2989.0,100.0,fai|zemmour
2021-02-01 20:52:39,Negative,0.912511706352234,Problem,0.8192442655563354,"Eric #Zemmour sur @CNEWS : « Sans être un procureur, comme dirait Emmanuel Macron, on a le droit de dire que les responsables politiques ont eu tout faux et qu’ils ne sont pas crédibles. Et c’est difficile d’imposer des contraintes quand on n’est pas crédible » #FAI",407.0,1460.0,49.0,fai|zemmour
2021-02-01 20:20:52,Negative,0.8638086318969727,Problem,0.8504505753517151,"Eric #Zemmour sur @CNEWS : « Aux Etats-Unis, il y a autant de morts dans les Etats qui ont confiné que dans ceux qui n’ont pas confiné » #FAI",464.0,1547.0,69.0,fai|zemmour
2021-02-01 19:12:52,Negative,0.3739839494228363,Solution,0.63290935754776,"Eric #Zemmour sur @CNEWS : « Je suis pour une règle simple : l’ordre, le respect de la loi. (…) Je ne suis pas pour la désobéissance civile, mais il faut être de plus en plus prudent quand on impose des contraintes » #FAI",274.0,1406.0,68.0,fai|zemmour
2021-01-29 21:27:08,Negative,0.7295483350753784,Problem,0.8398841023445129,"Eric #Zemmour sur @CNEWS : « Israël et l’Iran sont deux très anciennes civilisations, avec des élites de très haut niveau : ils ne se supportent pas car ils se ressemblent trop » #FAI",251.0,1438.0,136.0,fai|zemmour
2021-01-28 23:25:20,Negative,0.9568438529968262,Problem,0.6304634213447571,"Eric #Zemmour sur @CNEWS #parité : « Il n’y pas de discrimination positive, sans discrimination négative. C’est une mauvaise méthode, une mauvaise philosophie. Il faut rétablir la règle de la compétence » #FAI",594.0,2543.0,74.0,fai|parité|zemmour
2021-01-28 22:36:54,Positive,0.6206192374229431,Problem,0.487225204706192,Eric #Zemmour sur @CNEWS #parité : « Je défends l’honneur des femmes. Si j’étais une femme je trouverais très humiliant d’être nommée parce que je suis une femme » #FAI,654.0,3635.0,148.0,fai|parité|zemmour
2021-01-28 20:02:19,Negative,0.9292340278625488,Problem,0.8396961092948914,Eric #Zemmour sur @CNEWS : « La stratégie de Trump en Iran a échoué parce qu’il a ignoré le nationalisme des Iraniens » #FAI #Facealinfo,65.0,422.0,40.0,facealinfo|fai|zemmour
2021-01-28 07:27:26,Negative,0.40465280413627625,Problem,0.816303014755249,"« La science tient le timon de l’État et règne sur nos vies avec une main de fer qui se passe volontiers de gant de velours » ➡️ A lire dans @Le_Figaro du jour 
https://www.lefigaro.fr/vox/societe/eric-zemmour-quand-la-science-regente-nos-vies-20210127#:~:text=CHRONIQUE%20%2D%20En%201959%2C%20Percy%20Snow,%C3%A9poque%20de%20primaut%C3%A9%20du%20sanitaire.",64.0,317.0,12.0,
2021-01-27 21:04:06,Negative,0.7787061333656311,Problem,0.8582707047462463,Eric #Zemmour sur @CNEWS : « Les jeunes de #GenerationIdentitaire montrent que nos frontières ne sont pas protégées et que le gouvernement fait de grandes déclarations vides de sens mais ne protègent pas les Français de l’immigration clandestine » #FAI,1140.0,3880.0,134.0,fai|generationidentitaire|zemmour
2021-01-27 20:24:39,Negative,0.8911871314048767,Other,0.48779621720314026,"#Zemmour sur @CNEWS : « Ces jeunes gens de #GenerationIdentitaire ont fait un coup médiatique, ils n’ont commis de violence à l’encontre de quiconque, ils ne se sont pas pris pour des policiers ou des douaniers. (…) C’est un coup à la @Femen_France en beaucoup moins violent »",620.0,2162.0,50.0,generationidentitaire|zemmour
2021-01-27 20:08:12,Neutral,0.4287627339363098,Solution,0.6350359916687012,"Eric #Zemmour sur @CNEWS : « On ne va pas faire des Russes des socio-démocrates suédois ! Ils sont ce qu’ils sont, c’est un peuple, une histoire, une culture. (…) Mais on peut faire des accords militaires, scientifiques, techniques » #FAI",291.0,1292.0,30.0,fai|zemmour
2021-01-27 06:29:06,Negative,0.5350542664527893,Problem,0.8210325837135315,"Eric #Zemmour sur @CNEWS : « On se dit en démocratie, mais en réalité, on est en oligarchie. Les gens pour qui le peuple vote n’ont pas la plénitude du pouvoir et les gens pour qui le peuple ne vote pas ont la plénitude du pouvoir » #FAI",835.0,2729.0,115.0,fai|zemmour
2021-01-26 21:10:54,Negative,0.9214198589324952,Problem,0.8537784218788147,"Eric #Zemmour à propos de la percée d’@AndreCVentura au #Portugal : « La peur du grand remplacement et du grand déclassement, ça touche tous les occidentaux » #FAI",328.0,1364.0,42.0,fai|portugal|zemmour
2021-01-26 09:17:30,Negative,0.5367099046707153,Problem,0.7749066948890686,Eric #Zemmour sur @CNEWS : « Rien ne va changer avec Joe Biden car il est la revanche de l’Etat profond sur Trump » #FAI,364.0,1674.0,73.0,fai|zemmour
2021-01-26 07:31:56,Positive,0.8803116679191589,Solution,0.743508517742157,"Eric #Zemmour sur @CNEWS : « Les Européens sont contents. Avec Joe Biden, ils ont retrouvé leur nounou (…). On va revenir dans l’ancien style. Les Européens doivent être contents d’obéir et en échange le président américain sera gentil avec eux » #FAI",458.0,1964.0,84.0,fai|zemmour
2021-01-25 20:21:29,Negative,0.782085120677948,Problem,0.7237580418586731,Eric #Zemmour sur @CNEWS : « Joe Biden était le vice-président de Barack Obama qui n’avait que mépris pour la France et en particulier pour Nicolas Sarkozy » #FAI,474.0,1839.0,108.0,fai|zemmour
2021-01-25 19:15:17,Negative,0.9199975728988647,Other,0.7876450419425964,Eric #Zemmour sur @CNEWS #JoeBiden : « Je me méfie beaucoup des présidents américains démocrates. Il n’y a pas plus francophobe qu’un président démocrate » #FAI,345.0,1718.0,68.0,fai|joebiden|zemmour
2021-01-25 16:44:17,Neutral,0.8285214304924011,Other,0.9511252641677856,"A ce soir, même heure, sur @CNEWS ! 📺 #Facealinfo",112.0,966.0,51.0,facealinfo
2021-01-25 15:17:29,Positive,0.4970655739307404,Other,0.9466210007667542,100 000 abonnés 🚀,614.0,5828.0,378.0,
2021-01-25 10:30:00,Positive,0.563161313533783,Solution,0.6992785930633545,"@davidlisnard face à Eric #Zemmour sur @CNEWS : « Il faut que l’Etat se recentre sur ses missions. L’ordre de la morale, c’est l’ordre de l’intime et du personnel » #FAI",18.0,57.0,3.0,fai|zemmour
2021-01-24 01:23:05,Neutral,0.6741782426834106,Other,0.9383143186569214,"D'accord, pas d'accord ? « SoleilLevantin: Qu'en pensez-vous ? https://twitter.com/cafenymphe/status/1353061566925524992/video/1 — https://twitter.com/SoleilLevantin/status/1353061566925524992 »",440.0,2199.0,340.0,
2021-01-23 10:10:21,Negative,0.7638857960700989,Problem,0.8398244380950928,"Eric #Zemmour face à @davidlisnard sur @CNEWS : « Le nouvel Etat français, ce sont des managers administratifs qui pondent des normes. Une bureaucratie invraisemblable. Ce ne sont plus des chefs » #FAI",418.0,1711.0,102.0,fai|zemmour
2021-01-22 11:53:01,Positive,0.6018232703208923,Other,0.9463722109794617,"Merci 🚀 
Et à ce soir, 19h, sur @Cnews pour un nouveau #FaceAFace avec @davidlisnard, maire de la très belle ville de #Cannes ! https://twitter.com/ZemmourEric/status/1352585055521144835/photo/1",180.0,927.0,53.0,cannes|faceaface
2021-01-22 11:28:05,Negative,0.8972571492195129,Problem,0.8392691016197205,Eric #Zemmour sur @CNEWS : « Les syndicats sont tellement faibles que ce sont l’Etat et les patrons qui les tiennent en respiration artificielle par une comédie permanente destinée à montrer qu’ils sont utiles et importants » #FAI,353.0,1513.0,63.0,fai|zemmour
2021-01-22 10:43:14,Negative,0.8790367245674133,Problem,0.8523914813995361,"Eric #Zemmour sur @CNEWS : « Les syndicats français n’accrochent plus avec la population, avec les demandes des salariés. Les Gilets Jaunes ont été le chant du cygne du syndicalisme français » #FAI",168.0,842.0,40.0,fai|zemmour
2021-01-21 22:32:58,Negative,0.8927813768386841,Problem,0.7799649238586426,Eric #Zemmour sur @CNEWS : « Joe Biden va être l’otage de son extrême gauche multiculturaliste et indigéniste » #FAI,424.0,2125.0,109.0,fai|zemmour
2021-01-21 21:23:20,Negative,0.6118346452713013,Problem,0.49316149950027466,Eric #Zemmour sur @CNEWS à propos de l’investiture de Joe Biden : « Imaginez l’investiture de Poutine ou du Président chinois : ça durerait deux minutes à la télévision française ! » #FAI,308.0,1467.0,54.0,fai|zemmour
2021-01-21 20:54:21,Negative,0.6489291787147522,Problem,0.7910261750221252,"Eric #Zemmour sur @CNEWS : « Biden, c’est l’empire du Bien qui prend sa revanche sur l’empire du Mal qu’incarnait Trump. Et les médias français ont enfourché ce manichéisme jusqu’à ne plus en pouvoir » #FAI",344.0,1663.0,59.0,fai|zemmour
2021-01-21 17:49:15,Neutral,0.7898230552673341,Other,0.9370245337486267,Derniers préparatifs avant l'émission de ce soir. A tout de suite sur @CNEWS 📺 https://twitter.com/ZemmourEric/status/1352312315283206147/photo/1,248.0,2547.0,196.0,
2021-01-21 08:52:00,Negative,0.8549309372901917,Problem,0.8237887024879456,"Eric #Zemmour sur @CNEWS à propos de la #DiscriminationPositive : « Que l’on prenne des gens qui soient des blancs, des noirs, des jaunes, des hétérosexuels, des homosexuels, qu’importe. Ce qui compte c’est ce qu’ils font et non pas ce qu’ils sont » #FAI",669.0,2871.0,94.0,discriminationpositive|fai|zemmour
2021-01-21 06:51:00,Negative,0.8594331145286559,Problem,0.8554326891899109,"Eric #Zemmour sur @CNEWS à propos de la #DiscriminationPositive : « Le niveau scolaire s’est effondré et cela tire vers le bas tout le monde. Et ceux qui en payent le plus le prix, ce sont les classes populaires » #FAI",469.0,2001.0,116.0,discriminationpositive|fai|zemmour
2021-01-20 21:40:00,Positive,0.4679029583930969,Problem,0.8461312651634216,"Eric #Zemmour sur @CNEWS à propos de la #DiscriminationPositive : « Au lieu de faire monter les jeunes vers la culture générale, on supprime la culture générale » #FAI",505.0,2074.0,64.0,discriminationpositive|fai|zemmour
2021-01-20 20:49:00,Positive,0.7731609344482422,Problem,0.8325260877609253,Eric #Zemmour sur @CNEWS à propos de la #DiscriminationPositive : « Les grandes écoles sont là pour sélectionner les meilleurs enfants d’une génération et sélectionner l’élite française » #FAI,123.0,826.0,34.0,discriminationpositive|fai|zemmour
2021-01-20 19:49:29,Negative,0.5274500846862793,Problem,0.826725959777832,Eric #Zemmour sur @CNEWS à propos de la #DiscriminationPositive : « On privilégie la naissance sur le mérite. On privilégie ce que les gens sont plutôt que ce qu’ils font. (…). C’est vraiment le principe le plus antirépublicain qui soit » #FAI,484.0,1848.0,57.0,discriminationpositive|fai|zemmour
2021-01-20 19:21:38,Positive,0.4468441903591156,Problem,0.7481986284255981,"Eric #Zemmour sur @CNEWS : « Quel est le but des grandes écoles, spécialité française pour le meilleur et pour le pire ? (…) Elles servent à former les élites du pays. Je pose la question : est-ce que les élites du pays doivent absolument représenter la population ? » #FAI",192.0,927.0,132.0,fai|zemmour
2021-01-20 17:21:48,Negative,0.3892716467380524,Problem,0.8304902911186218,"Eric #Zemmour sur @CNEWS : « L’OTAN ce n’est pas la protection de l’Europe, mais l’asservissement de l’Europe qui est obligée d’acheter du matériel américain » #FAI",218.0,970.0,31.0,fai|zemmour
2021-01-20 07:06:35,Positive,0.3922410607337952,Problem,0.80939120054245,"Eric #Zemmour sur @CNEWS : « Quand au @leplanning on explique que l’avortement n’est pas un problème mais une solution, je me dis que l’on a un problème de perspective » #FAI",230.0,1002.0,43.0,fai|zemmour
2021-01-19 20:05:37,Positive,0.640660285949707,Problem,0.7932941913604736,"Eric #Zemmour sur @CNEWS : « Depuis François Hollande, la politique familiale a été écornée pour en faire un outil au service de l’égalité : les socialistes ont estimé qu’il fallait en faire une arme de redistribution » #FAI",214.0,831.0,27.0,fai|zemmour
2021-01-19 14:10:32,Neutral,0.7569851875305176,Other,0.9470250010490417,"A ce soir sur @CNEWS, avec toute l'équipe de #Facealinfo gonflée à bloc 💪 « OutOfZemmour: https://twitter.com/OutOfZemmour/status/1350465359451729920/photo/1 — https://twitter.com/OutOfZemmour/status/1350465359451729920 »",329.0,1915.0,153.0,facealinfo
2021-01-19 14:10:00,Positive,0.4927276372909546,Problem,0.84806889295578,"Eric #Zemmour sur @CNEWS : « C’est la même idéologie des bien-pensants que j’entends depuis 30 ans : il n’y a pas de problème d’immigration, il n’y a qu’un problème de concentration. Je conteste cette analyse : elle est fausse, et on va le voir très vite » #FAI",430.0,1647.0,64.0,fai|zemmour
2021-01-19 07:56:44,Negative,0.8828896880149841,Problem,0.8005162477493286,Eric #Zemmour sur @CNEWS : « Ils n’osent même pas interdire le port de voile pour les fillettes de 4 ans ! C’est là où l’on voit la pusillanimité du gouvernement de Jean Castex et d’Emmanuel Macron » #FAI,1239.0,3832.0,163.0,fai|zemmour
2021-01-18 20:16:29,Negative,0.9268694519996644,Problem,0.7871018648147583,"Eric #Zemmour sur @CNEWS : « Le plus grand crime d’Emmanuel Macron quand il était secrétaire général de l’Elysée sous Hollande, c’est d’avoir laissé partir Alstom chez General Electric » #FAI",826.0,2816.0,131.0,fai|zemmour
2021-01-18 19:39:26,Positive,0.7956957221031189,Solution,0.7707008123397827,"Eric #Zemmour sur @CNEWS : « Je souhaite presque que l’on soit moins attractifs, mais que les entreprises françaises soient solides, avec des capitaux français » #FAI",225.0,1127.0,54.0,fai|zemmour
2021-01-18 19:30:52,Negative,0.4338958263397217,Problem,0.7652212381362915,"Eric #Zemmour sur @CNEWS : « Le problème de la France, ce n’est pas l’attractivité mais la capitalisation. Nous sommes un pays d’épargnants mais cette épargne ne se dirige pas vers les entreprises » #FAI",121.0,580.0,50.0,fai|zemmour
2021-01-15 13:34:26,Negative,0.756916880607605,Problem,0.7863216400146484,Eric #Zemmour sur @CNEWS #Redevance : « Ce n’est pas aux Français de payer un impôt pour se voir imposer une idéologie partisane (…). Je n’ai pas envie de payer pour subir une idéologie que je conteste. Je crois que c’est mon droit » #FAI,815.0,3280.0,144.0,fai|redevance|zemmour
2021-01-15 06:40:33,Negative,0.3810787498950958,Problem,0.638980507850647,"Eric #Zemmour sur @CNEWS #Redevance : « Les médias publics sont profondément de gauche : @franceinter, @Francetele… C’est une certaine gauche : la gauche droits-de-l’hommiste, écologiste, décoloniale, diversitaire… » #FAI",507.0,2040.0,134.0,fai|redevance|zemmour
2021-01-14 20:58:50,Negative,0.5914804935455322,Problem,0.7732279300689697,"Eric #Zemmour sur @CNEWS : « En principe, avec la démocratie tout le monde a le droit d’être armé. Mais la République affirme ensuite que c’est toujours l’Etat qui a le monopole de la violence légitime. C’est la tradition française » #FAI",220.0,837.0,45.0,fai|zemmour
2021-01-14 19:37:01,Negative,0.4694928526878357,Problem,0.826115071773529,"Eric #Zemmour sur @CNEWS : « La sécurité c’est le fondement de la société. S’il n’y a pas de sécurité, l’Etat n’a pas de légitimité » #FAI",480.0,2031.0,76.0,fai|zemmour
2021-01-14 18:46:41,Neutral,0.7792935371398926,Other,0.951233446598053,En ce moment sur @CNEWS 📺 https://twitter.com/ZemmourEric/status/1349790055532027904/photo/1,48.0,464.0,25.0,
2021-01-14 14:35:00,Negative,0.7219403982162476,Problem,0.8423454761505127,Eric #Zemmour sur @CNEWS à propos des #migrants : « On accepte les mesures autoritaires pour les renvoyer de villes en villes et on refuse les mesures autoritaires pour les renvoyer dans les pays d’où ils viennent. J’avoue que je ne comprends pas cette logique » #FAI (1/2),500.0,1851.0,90.0,fai|migrants|zemmour
2021-01-14 13:36:00,Positive,0.40379348397254944,Problem,0.750472366809845,Eric #Zemmour sur @CNEWS à propos du #Genre : « Il faut respecter les ressentis individuellement et s’en moquer politiquement » #FAI,140.0,650.0,20.0,fai|genre|zemmour
2021-01-14 13:08:24,Positive,0.3994170427322388,Problem,0.4521625339984894,"Eric #Zemmour sur @CNEWS : « Je respecte tous les individus et je suis sincère en disant cela. Ma question est politique. Je n’ai strictement rien contre les homosexuels, mais je lutte politiquement contre les gays : ce n’est pas la même chose » #FAI",317.0,1807.0,100.0,fai|zemmour
2021-01-14 12:39:02,Neutral,0.5526381731033325,Other,0.9509894847869873,Merci ! Et à ce soir 📺 https://twitter.com/ZemmourEric/status/1349697533623345155/photo/1,268.0,1421.0,103.0,
2021-01-13 21:14:57,Negative,0.9240870475769044,Problem,0.771752655506134,Eric #Zemmour sur @CNEWS : « Je suis pour supprimer les départements de théorie du genre à l’université qui n’ont aucun intérêt (…).  Ils font pression sur les départements de culture traditionnelle avec une pratique presque terroriste. Il n’y a aucun cadeau à se faire » #FAI,744.0,2938.0,56.0,fai|zemmour
2021-01-12 21:42:36,Positive,0.6334314942359924,Other,0.7055412530899048,"Eric #Zemmour  : ""Je n’accable pas @BrunoLeMaire, car on écrit pour savoir ce que l’on pense. C’est l’écriture qui permet d’y voir clair et je trouve pas mal qu’un ministre écrive sur son action (…). En France, il y a lien très étroit entre  la littérature et les hommes d’Etat""",73.0,339.0,26.0,zemmour
2021-01-12 20:59:30,Negative,0.8743048310279846,Problem,0.8431469202041626,Eric #Zemmour sur @CNEWS : « Les politiques se sont soumis aux juges et ont fait voter une série de lois au nom de la transparence qui permet de les punir. C’est une forme de sadomasochisme » #FAI,186.0,700.0,31.0,fai|zemmour
2021-01-12 20:05:34,Positive,0.4431189298629761,Problem,0.8363950848579407,"Eric #Zemmour sur @CNEWS : « Depuis les années 80, nous avons assisté à un processus d’émancipation des juges qui se sont alliés au pouvoir médiatique réduire le pouvoir politique incarnée par l’exécutif et le législatif » #FAI",207.0,780.0,25.0,fai|zemmour
2021-01-12 19:43:37,Negative,0.7100462317466736,Problem,0.8312473893165588,"Eric #Zemmour sur @CNEWS : « Le juge n’est pas élu, il n’a pas de légitimité démocratique. Il est, selon la vieille expression de Montesquieu, la bouche de la loi (…) Je ne vois pas pourquoi les juges échapperaient à la critique dans une démocratie » #FAI",638.0,2398.0,67.0,fai|zemmour
2021-01-12 07:54:58,Positive,0.5433283448219299,Problem,0.7976511716842651,"Eric #Zemmour sur @CNEWS #TrumpBan : « Le vrai coup d’Etat est là. C’est un changement de légitimité. Lors de la Révolution Française, l’Assemblée Nationale a dit : “La souveraineté c’est nous. Là, les GAFA disent : “La légitimité c’est nous” » #FAI",1123.0,3569.0,149.0,fai|trumpban|zemmour
2021-01-11 22:13:03,Negative,0.9235888123512268,Problem,0.8165677785873413,Eric #Zemmour sur @CNEWS : « La gauche progressiste montre à quel point elle avait peur de Trump et combien elle le haïssait. Elle veut se venger et elle veut l’humilier (…). Il y a une volonté de mort sociale des trumpistes » #FAI,602.0,2363.0,115.0,fai|zemmour
2021-01-11 17:14:09,Neutral,0.8501538038253784,Other,0.9505009651184082,A ce soir sur @CNEWS 📺,114.0,1137.0,58.0,
2021-01-11 17:10:50,Positive,0.5707325935363771,Other,0.9417508244514465,Toujours là ✌,558.0,5869.0,462.0,
