,Unnamed: 0,query,id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,mentioned_names,mentioned_ids,hashtags,intervention_type,intervention_text,intervention_url,score,sentiment,nature,naturescore
951,951,(from:ZemmourEric),1.3949814916088873e+18,1621424479.0,2021-05-19 11:41:19,ZemmourEric,Avec @JeanMessiha et @PhdeVilliers à la #ManifPolice. https://twitter.com/ZemmourEric/status/1394981491608887296/photo/1,0.0,2171.0,10439.0,1154.0,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:51.442748,https://twitter.com/ZemmourEric/statuses/1394981491608887296,,,,,,,https://pbs.twimg.com/media/E1v4RVSWUAQNGvO.jpg,1394981491608887296_E1v4RVSWUAQNGvO.jpg,photo,jeanmessiha|phdevilliers,456777022|1949069192,manifpolice,,,,0.8264197707176208,Neutral,Other,0.9500313997268677
952,952,(from:ZemmourEric),1.3949796160797164e+18,1621424032.0,2021-05-19 11:33:52,ZemmourEric,#ManifPolice https://twitter.com/ZemmourEric/status/1394979616079716356/photo/1,0.0,328.0,1587.0,41.0,und,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:51.443621,https://twitter.com/ZemmourEric/statuses/1394979616079716356,,,,,,,https://pbs.twimg.com/media/E1v2kMKWQAE9dW6.jpg,1394979616079716356_E1v2kMKWQAE9dW6.jpg,photo,,,manifpolice,,,,0.7659154534339905,Neutral,Other,0.9505781531333923
953,953,(from:ZemmourEric),1.3949769486826373e+18,1621423396.0,2021-05-19 11:23:16,ZemmourEric,"Ceux qui s’en prennent à la police s’en prennent à l’État, et ils s’en prennent à l’État pour s’en prendre à la France.

#ManifPolice https://twitter.com/ZemmourEric/status/1394976948682637314/video/1",0.0,1073.0,4178.0,241.0,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:51.444378,https://twitter.com/ZemmourEric/statuses/1394976948682637314,,,,,,,https://video.twimg.com/ext_tw_video/1394976910971740161/pu/vid/480x848/eqfTQ69rQV-5yXTb.mp4,1394976948682637314_eqfTQ69rQV-5yXTb.mp4,video,,,manifpolice,,,,0.5016689300537109,Neutral,Problem,0.8226615190505981
954,954,(from:ZemmourEric),1.394763741359706e+18,1621372564.0,2021-05-18 21:16:04,ZemmourEric,"J'y serai.

#19mai #ManifPolice https://twitter.com/ZemmourEric/status/1394763741359706117/photo/1",0.0,779.0,4478.0,259.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:51.445280,https://twitter.com/ZemmourEric/statuses/1394763741359706117,,,,,,,https://pbs.twimg.com/media/E1syHAbXsAsiTJz.jpg,1394763741359706117_E1syHAbXsAsiTJz.jpg,photo,,,19mai|manifpolice,,,,0.7010089755058289,Neutral,Other,0.9487765431404114
955,955,(from:ZemmourEric),1.3947093513995717e+18,1621359596.0,2021-05-18 17:39:56,ZemmourEric,"« Descendez-vous d’un propriétaire d’esclaves ? »

Le moteur de recherche de la pensée décoloniale et de la culture de la repentance, financé par vos impôts, Mesdames et Messieurs. https://twitter.com/ZemmourEric/status/1394709351399571457/photo/1",0.0,601.0,1824.0,251.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:51.446277,https://twitter.com/ZemmourEric/statuses/1394709351399571457,,,,,,,https://pbs.twimg.com/media/E1sAoPHWQAY-Rak.jpg,1394709351399571457_E1sAoPHWQAY-Rak.jpg,photo,,,,,,,0.5249160528182983,Neutral,Problem,0.7395745515823364
956,956,(from:ZemmourEric),1.3946847051868815e+18,1621353720.0,2021-05-18 16:02:00,ZemmourEric,"La natalité redevient un sujet politique majeur.

#Facealinfo #CNEWS https://twitter.com/ZemmourEric/status/1394684705186881536/video/1",0.0,107.0,453.0,26.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.323817,https://twitter.com/ZemmourEric/statuses/1394684705186881536,,,,,,,https://video.twimg.com/ext_tw_video/1394410319569620998/pu/vid/1280x720/Gh-tLKJp-ZCe5-FO.mp4,1394684705186881536_Gh-tLKJp-ZCe5-FO.mp4,video,,,cnews|facealinfo,,,,0.6330447793006897,Neutral,Problem,0.7591633200645447
957,957,(from:ZemmourEric),1.394639658311512e+18,1621342980.0,2021-05-18 13:03:00,ZemmourEric,"Les 3 problèmes à régler par les pays africains :
1. La démographie
2. La corruption
3. La dépendance https://twitter.com/ZemmourEric/status/1394639658311512070/video/1",0.0,431.0,1657.0,92.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.324618,https://twitter.com/ZemmourEric/statuses/1394639658311512070,,,,,,,https://video.twimg.com/ext_tw_video/1394409646413201412/pu/vid/1280x720/adyZhdPEaKZlny_8.mp4,1394639658311512070_adyZhdPEaKZlny_8.mp4,video,,,,,,,0.7290472388267517,Negative,Problem,0.8103548884391785
958,958,(from:ZemmourEric),1.394594359857795e+18,1621332180.0,2021-05-18 10:03:00,ZemmourEric,"Ce n'est jamais une solution de supprimer les dettes.

#Facealinfo #CNEWS https://twitter.com/ZemmourEric/status/1394594359857795074/video/1",0.0,100.0,481.0,32.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.325418,https://twitter.com/ZemmourEric/statuses/1394594359857795074,,,,,,,https://video.twimg.com/ext_tw_video/1394408839886299147/pu/vid/1280x720/SLEd9Kc-12Ox2yQA.mp4,1394594359857795074_SLEd9Kc-12Ox2yQA.mp4,video,,,cnews|facealinfo,,,,0.4773615002632141,Neutral,Problem,0.480181485414505
959,959,(from:ZemmourEric),1.394535471292633e+18,1621318140.0,2021-05-18 06:09:00,ZemmourEric,"#Mélenchon tombe le masque et avoue.
Il avoue ce que la gauche nie depuis 40 ans, c'est-à-dire que l'immigration est en train de changer la face de la France.

#Facealinfo #CNEWS https://twitter.com/ZemmourEric/status/1394535471292633090/video/1",0.0,528.0,1812.0,77.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.326191,https://twitter.com/ZemmourEric/statuses/1394535471292633090,,,,,,,https://video.twimg.com/ext_tw_video/1394407736557940742/pu/vid/1280x720/kbKWFPLX3SBt0yqX.mp4,1394535471292633090_kbKWFPLX3SBt0yqX.mp4,video,,,cnews|facealinfo|mélenchon,,,,0.6546074748039246,Negative,Problem,0.8285088539123535
960,960,(from:ZemmourEric),1.3945216301357056e+18,1621314840.0,2021-05-18 05:14:00,ZemmourEric,"Aujourd'hui, on a surtout les inconvénients de la Françafrique.

#Facealinfo #CNEWS https://twitter.com/ZemmourEric/status/1394521630135705602/video/1",0.0,157.0,759.0,37.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.326953,https://twitter.com/ZemmourEric/statuses/1394521630135705602,,,,,,,https://video.twimg.com/ext_tw_video/1394407321334390792/pu/vid/1280x720/-6dqMwTLhqngiaLK.mp4,1394521630135705602_-6dqMwTLhqngiaLK.mp4,video,,,cnews|facealinfo,,,,0.6524270176887512,Negative,Problem,0.7902012467384338
961,961,(from:ZemmourEric),1.3944069512163533e+18,1621287498.0,2021-05-17 21:38:18,ZemmourEric,"Pour la première fois, dans la bouche d'un « progressiste », la natalité n'est pas une question reléguée aux réactionnaires.

#Facealinfo #CNEWS https://twitter.com/ZemmourEric/status/1394406951216353280/video/1",0.0,114.0,575.0,26.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.327715,https://twitter.com/ZemmourEric/statuses/1394406951216353280,,,,,,,https://video.twimg.com/ext_tw_video/1394406578443493379/pu/vid/1280x720/ltJGNtf6u1n2Iusg.mp4,1394406951216353280_ltJGNtf6u1n2Iusg.mp4,video,,,cnews|facealinfo,,,,0.4419204294681549,Neutral,Problem,0.7846784591674805
962,962,(from:ZemmourEric),1.3943228206922875e+18,1621267440.0,2021-05-17 16:04:00,ZemmourEric,"Emmanuel Macron n’est pas un populiste. Le populisme aujourd’hui, c’est le cri des peuples qui ne veulent pas mourir. Il est l’antithèse du populisme. https://twitter.com/ZemmourEric/status/1394322820692287491/video/1",0.0,378.0,1563.0,51.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.328503,https://twitter.com/ZemmourEric/statuses/1394322820692287491,,,,,,,https://video.twimg.com/ext_tw_video/1393613243436896259/pu/vid/560x320/wVpt7JgAFghD_wxB.mp4,1394322820692287491_wVpt7JgAFghD_wxB.mp4,video,,,,,,,0.6640108823776245,Negative,Problem,0.8115167617797852
963,963,(from:ZemmourEric),1.39416276543087e+18,1621229280.0,2021-05-17 05:28:00,ZemmourEric,Ces conventions sont une manipulation par des minorités. https://twitter.com/ZemmourEric/status/1394162765430870023/video/1,0.0,149.0,689.0,21.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.329247,https://twitter.com/ZemmourEric/statuses/1394162765430870023,,,,,,,https://video.twimg.com/ext_tw_video/1393612431486816259/pu/vid/576x320/RBeUSZKPPlPPiKgF.mp4,1394162765430870023_RBeUSZKPPlPPiKgF.mp4,video,,,,,,,0.7756463885307312,Negative,Problem,0.8252056241035461
964,964,(from:ZemmourEric),1.3939604325665628e+18,1621181040.0,2021-05-16 16:04:00,ZemmourEric,"C’est le cri d’un peuple qui ne veut pas mourir. Qui voit sa mort en face. Par la submersion démographique, par le fameux Grand Remplacement, par la violence. Qui voit sa mort en face, programmée par le dédain des élites.

#TribuneDesMilitaires #FaceAFace https://twitter.com/ZemmourEric/status/1393960432566562823/video/1",0.0,468.0,1649.0,69.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.330143,https://twitter.com/ZemmourEric/statuses/1393960432566562823,,,,,,,https://video.twimg.com/ext_tw_video/1393611110591385601/pu/vid/560x320/hHZjqgmoLeSG3qmw.mp4,1393960432566562823_hHZjqgmoLeSG3qmw.mp4,video,,,faceaface|tribunedesmilitaires,,,,0.8380711078643799,Negative,Problem,0.8500165939331055
965,965,(from:ZemmourEric),1.3939148824796488e+18,1621170180.0,2021-05-16 13:03:00,ZemmourEric,"C’est inouï ce qui s’est passé en 30, 40 ans. https://twitter.com/ZemmourEric/status/1393914882479648776/video/1",0.0,258.0,1163.0,57.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.330910,https://twitter.com/ZemmourEric/statuses/1393914882479648776,,,,,,,https://video.twimg.com/ext_tw_video/1393612118176509954/pu/vid/576x320/zrkHHYxUjWPhutQ0.mp4,1393914882479648776_zrkHHYxUjWPhutQ0.mp4,video,,,,,,,0.7941933274269104,Negative,Other,0.5323036909103394
966,966,(from:ZemmourEric),1.3938695838874624e+18,1621159380.0,2021-05-16 10:03:00,ZemmourEric,"Emmanuel Macron a mis 4 ans à comprendre que c'était un sujet important. Il n'a pas encore compris que c'est le sujet important, essentiel et vital pour la Nation.

#TribuneDesMilitaires #FaceAFace https://twitter.com/ZemmourEric/status/1393869583887462401/video/1",0.0,170.0,777.0,34.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.331685,https://twitter.com/ZemmourEric/statuses/1393869583887462401,,,,,,,https://video.twimg.com/ext_tw_video/1393610436071858185/pu/vid/576x320/pXrZCpultwsJaeAq.mp4,1393869583887462401_pXrZCpultwsJaeAq.mp4,video,,,faceaface|tribunedesmilitaires,,,,0.3922892808914185,Negative,Problem,0.7123779654502869
967,967,(from:ZemmourEric),1.3938061655915315e+18,1621144260.0,2021-05-16 05:51:00,ZemmourEric,"#TribuneDesMilitaires : ils ont bien fait de s'exprimer, parce qu'ils ont dit la vérité. Ils ont décrit la réalité que tous les Français voient et ressentent. https://twitter.com/ZemmourEric/status/1393806165591531525/video/1",0.0,419.0,1900.0,47.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.332427,https://twitter.com/ZemmourEric/statuses/1393806165591531525,,,,,,,https://video.twimg.com/ext_tw_video/1393609712382484482/pu/vid/576x320/R94ErPLMTdOKKYVE.mp4,1393806165591531525_R94ErPLMTdOKKYVE.mp4,video,,,tribunedesmilitaires,,,,0.6652913689613342,Positive,Other,0.7035748958587646
968,968,(from:ZemmourEric),1.3936456076512092e+18,1621105980.0,2021-05-15 19:13:00,ZemmourEric,"#TribuneDesMilitaires : ils ne parlent pas de maintien de l’ordre, mais de guerre civile. https://twitter.com/ZemmourEric/status/1393645607651209219/video/1",0.0,134.0,683.0,30.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.333327,https://twitter.com/ZemmourEric/statuses/1393645607651209219,,,,,,,https://video.twimg.com/ext_tw_video/1393609359809204236/pu/vid/576x320/Tu0Zcjj_da9yjubU.mp4,1393645607651209219_Tu0Zcjj_da9yjubU.mp4,video,,,tribunedesmilitaires,,,,0.5185126662254333,Neutral,Problem,0.8384073972702026
969,969,(from:ZemmourEric),1.393637416871813e+18,1621104027.0,2021-05-15 18:40:27,ZemmourEric,Suivez-moi également sur Facebook : https://www.facebook.com/ZemmourEric,0.0,35.0,203.0,14.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.334024,https://twitter.com/ZemmourEric/statuses/1393637416871813121,,,,,https://www.facebook.com/ZemmourEric,facebook.com,,,,,,,,,,0.6763197779655457,Neutral,Other,0.9488120675086975
970,970,(from:ZemmourEric),1.393629501611942e+18,1621102140.0,2021-05-15 18:09:00,ZemmourEric,"À l'origine de la laïcité, il y a l'assimilation. https://twitter.com/ZemmourEric/status/1393629501611941895/video/1",0.0,130.0,636.0,31.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.334783,https://twitter.com/ZemmourEric/statuses/1393629501611941895,,,,,,,https://video.twimg.com/ext_tw_video/1393608928177557505/pu/vid/592x320/Jk01vd0vTVJHp-II.mp4,1393629501611941895_Jk01vd0vTVJHp-II.mp4,video,,,,,,,0.6640416383743286,Neutral,Problem,0.8117042779922485
971,971,(from:ZemmourEric),1.3936131442876948e+18,1621098240.0,2021-05-15 17:04:00,ZemmourEric,L'État français fonctionne avec un logiciel chrétien. https://twitter.com/ZemmourEric/status/1393613144287694849/video/1,0.0,148.0,608.0,55.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.335555,https://twitter.com/ZemmourEric/statuses/1393613144287694849,,,,,,,https://video.twimg.com/ext_tw_video/1393608381148106753/pu/vid/560x320/NGjJ_Oj5q2Fqjx32.mp4,1393613144287694849_NGjJ_Oj5q2Fqjx32.mp4,video,,,,,,,0.7895942330360413,Neutral,Problem,0.8001063466072083
972,972,(from:ZemmourEric),1.3936116836759675e+18,1621097892.0,2021-05-15 16:58:12,ZemmourEric,"La laïcité peut, certes, contenir l'offensive islamique. Mais je pense qu'elle ne suffira pas. Il faut un vrai renouveau de la religion chrétienne qui incarne l'identité de la France. https://twitter.com/ZemmourEric/status/1393611683675967488/video/1",0.0,265.0,958.0,104.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.337040,https://twitter.com/ZemmourEric/statuses/1393611683675967488,,,,,,,https://video.twimg.com/ext_tw_video/1393611504067530753/pu/vid/576x320/1ZSJSGWSAEs7SmK9.mp4,1393611683675967488_1ZSJSGWSAEs7SmK9.mp4,video,,,,,,,0.688205361366272,Negative,Solution,0.749889612197876
973,973,(from:ZemmourEric),1.3936081474960548e+18,1621097049.0,2021-05-15 16:44:09,ZemmourEric,"On a enlevé le christianisme, c’est pour ça d’abord qu’on a l’islam. C’est une religion de remplacement, à tous les sens du terme. https://twitter.com/ZemmourEric/status/1393608147496054784/video/1",0.0,410.0,1689.0,124.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.337922,https://twitter.com/ZemmourEric/statuses/1393608147496054784,,,,,,,https://video.twimg.com/ext_tw_video/1393608062011904005/pu/vid/576x320/A5Y6fMXB_98_Ykqm.mp4,1393608147496054784_A5Y6fMXB_98_Ykqm.mp4,video,,,,,,,0.37332165241241455,Positive,Problem,0.6113542318344116
974,974,(from:ZemmourEric),1.3932752431045427e+18,1621017678.0,2021-05-14 18:41:18,ZemmourEric,"Vous êtes d'accord sur #ZApero ? « ZemmourEric: Il n'y a pas de problème sur la place des religions en France, il y a un problème sur la place de l'islam en France.

#FaceAFace — https://twitter.com/ZemmourEric/status/1393251062765740033 »",0.0,156.0,842.0,72.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,1.39325106276574e+18,ZemmourEric,1.1834185382850273e+18,1621011913.0,2021-11-23T18:14:52.338953,https://twitter.com/ZemmourEric/statuses/1393275243104542723,,,,,https://twitter.com/ZemmourEric/status/1393251062765740033,twitter.com,,,,,,faceaface|zapero,,,,0.4783598780632019,Neutral,Problem,0.8315731287002563
975,975,(from:ZemmourEric),1.39326965327591e+18,1621016345.0,2021-05-14 18:19:05,ZemmourEric,"Emmanuel Macron n’est pas un populiste. Le populisme aujourd’hui, c’est le cri des peuples qui ne veulent pas mourir. Il est l’antithèse du populisme.

#FaceAFace",,225.0,953.0,46.0,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:52.339575,https://twitter.com/ZemmourEric/statuses/1393269653275910147,,,,,,,,,,,,faceaface,,,,0.8954100608825684,Negative,Problem,0.8222183585166931
976,976,(from:ZemmourEric),1.393268760010707e+18,1621016132.0,2021-05-14 18:15:32,ZemmourEric,"Pour avoir ce sursaut politique, il faut que des gens se lèvent, qui admettent ce que vous dites @celine_pina et portent cet étendard-là.

#FaceAFace",,58.0,371.0,13.0,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:53.086880,https://twitter.com/ZemmourEric/statuses/1393268760010706946,,,,,,,,,,celine_pina,4135463716,faceaface,,,,0.8977594971656799,Negative,Solution,0.7257128357887268
977,977,(from:ZemmourEric),1.3932670479629804e+18,1621015724.0,2021-05-14 18:08:44,ZemmourEric,"Ces conventions sont une manipulation par des minorités. Et le manipulateur est manipulé. À la fin c’est Macron qui gagne. Tout ça ne veut rien dire.

#FaceAFace",,60.0,302.0,11.0,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:53.087758,https://twitter.com/ZemmourEric/statuses/1393267047962980353,,,,,,,,,,,,faceaface,,,,0.9105895757675172,Negative,Problem,0.7933092713356018
978,978,(from:ZemmourEric),1.3932661499037204e+18,1621015510.0,2021-05-14 18:05:10,ZemmourEric,"C’est inouï ce qui s’est passé en 30, 40 ans. Ça sort de l’imagination humaine.

#FaceAFace #TribuneDesMilitaires",,155.0,784.0,28.0,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:53.088411,https://twitter.com/ZemmourEric/statuses/1393266149903720459,,,,,,,,,,,,faceaface|tribunedesmilitaires,,,,0.9266064167022704,Negative,Problem,0.7187739610671997
